datetime;T_mu;Po_mu;P_mu;Ff_mu;Tn_mu;Tx_mu;VV_mu;Td_mu;T_var;Po_var;P_var;Ff_var;Tn_var;Tx_var;VV_var;Td_var
"03.02.2022 15:30";"16.0";"717.8";"759.0";"22";"Wind blowing from the west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"03.02.2022 15:00";"16.0";"718.5";"759.7";"22";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"03.02.2022 14:30";"15.0";"718.4";"759.7";"27";"Wind blowing from the west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 14:00";"13.0";"718.8";"760.5";"33";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 13:30";"12.0";"718.7";"760.5";"35";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 13:00";"12.0";"719.4";"761.2";"35";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 12:30";"11.0";"720.0";"762.0";"35";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 12:00";"10.0";"719.8";"762.0";"40";"Wind blowing from the north-west";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 11:30";"9.0";"720.4";"762.8";"43";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 11:00";"9.0";"720.4";"762.8";"40";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 10:30";"6.0";"720.0";"762.8";"49";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 10:00";"6.0";"720.0";"762.8";"53";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 09:30";"4.0";"720.3";"763.5";"61";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 09:00";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 08:30";"2.0";"720.0";"763.5";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 08:00";"2.0";"720.0";"763.5";"65";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 07:30";"3.0";"720.2";"763.5";"60";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 07:00";"4.0";"720.3";"763.5";"56";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 06:30";"4.0";"720.3";"763.5";"61";"Wind blowing from the north-northwest";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 06:00";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 05:30";"4.0";"720.3";"763.5";"61";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 05:00";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 04:30";"4.0";"720.3";"763.5";"61";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 04:00";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 03:30";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 03:00";"3.0";"721.0";"764.3";"65";"Wind blowing from the north-west";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 02:30";"4.0";"720.3";"763.5";"61";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 02:00";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 01:30";"3.0";"720.2";"763.5";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 01:00";"5.0";"720.5";"763.5";"57";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"03.02.2022 00:30";"5.0";"721.3";"764.3";"53";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"03.02.2022 00:00";"5.0";"720.5";"763.5";"53";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 23:30";"5.0";"721.3";"764.3";"53";"Wind blowing from the east-northeast";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 23:00";"6.0";"721.4";"764.3";"49";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 22:30";"7.0";"721.6";"764.3";"46";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 22:00";"7.0";"721.6";"764.3";"46";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 21:30";"5.0";"721.3";"764.3";"53";"Wind blowing from the north-east";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 21:00";"6.0";"721.4";"764.3";"49";"Wind blowing from the north-east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 20:30";"7.0";"721.6";"764.3";"46";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 20:00";"7.0";"721.6";"764.3";"46";"Wind blowing from the north-east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 19:30";"8.0";"721.7";"764.3";"40";"Wind blowing from the north";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"02.02.2022 19:00";"10.0";"721.2";"763.5";"37";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 18:30";"10.0";"721.2";"763.5";"37";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 18:00";"12.0";"721.5";"763.5";"33";"Wind blowing from the west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 17:30";"14.0";"721.8";"763.5";"29";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 17:00";"14.0";"721.8";"763.5";"29";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 16:30";"14.0";"721.8";"763.5";"29";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 16:00";"15.0";"722.0";"763.5";"25";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"02.02.2022 15:30";"15.0";"722.0";"763.5";"27";"Wind blowing from the north-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 15:00";"13.0";"721.7";"763.5";"31";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 14:30";"14.0";"721.8";"763.5";"29";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 14:00";"13.0";"722.4";"764.3";"33";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 13:30";"12.0";"722.3";"764.3";"35";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 13:00";"11.0";"722.8";"765.0";"38";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 12:30";"10.0";"722.7";"765.0";"40";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 12:00";"10.0";"723.4";"765.8";"43";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 11:30";"8.0";"723.1";"765.8";"46";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 11:00";"7.0";"723.0";"765.8";"53";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 10:30";"7.0";"723.0";"765.8";"53";"Wind blowing from the west-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 10:00";"5.0";"722.7";"765.8";"61";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 09:30";"3.0";"722.4";"765.8";"70";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 09:00";"2.0";"722.2";"765.8";"75";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 08:30";"0.0";"721.9";"765.8";"80";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 08:00";"1.0";"722.1";"765.8";"75";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 07:30";"0.0";"721.2";"765.0";"80";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 07:00";"0.0";"721.2";"765.0";"80";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 06:30";"0.0";"721.2";"765.0";"80";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 06:00";"-1.0";"721.0";"765.0";"86";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 05:30";"0.0";"721.2";"765.0";"75";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 05:00";"0.0";"721.2";"765.0";"75";"Wind blowing from the north";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"02.02.2022 04:30";"2.0";"721.5";"765.0";"70";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 04:00";"2.0";"721.5";"765.0";"70";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 03:30";"2.0";"721.5";"765.0";"75";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 03:00";"2.0";"721.5";"765.0";"75";"Wind blowing from the north-west";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 02:30";"2.0";"721.5";"765.0";"75";"Wind blowing from the north-west";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 02:00";"3.0";"721.6";"765.0";"70";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 01:30";"2.0";"720.8";"764.3";"75";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 01:00";"4.0";"721.1";"764.3";"65";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"02.02.2022 00:30";"2.0";"720.8";"764.3";"70";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"02.02.2022 00:00";"4.0";"721.1";"764.3";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 23:30";"4.0";"721.1";"764.3";"65";"Wind blowing from the north-northeast";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 23:00";"2.0";"720.0";"763.5";"70";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 22:30";"4.0";"720.3";"763.5";"65";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 22:00";"6.0";"720.7";"763.5";"57";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 21:30";"7.0";"720.8";"763.5";"53";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 21:00";"6.0";"720.7";"763.5";"57";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 20:30";"7.0";"720.8";"763.5";"53";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 20:00";"7.0";"720.1";"762.8";"53";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 19:30";"8.0";"720.3";"762.8";"50";"Wind blowing from the north-northwest";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 19:00";"8.0";"720.3";"762.8";"50";"Wind blowing from the north-northwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 18:30";"8.0";"719.5";"762.0";"50";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"01.02.2022 18:00";"10.0";"719.1";"761.2";"40";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 17:30";"10.0";"719.1";"761.2";"40";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 17:00";"11.0";"719.2";"761.2";"38";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 16:30";"11.0";"719.2";"761.2";"38";"Wind blowing from the west-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 16:00";"12.0";"719.4";"761.2";"33";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 15:30";"12.0";"718.7";"760.5";"33";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 15:00";"12.0";"718.7";"760.5";"33";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 14:30";"12.0";"718.7";"760.5";"35";"Wind blowing from the west-northwest";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 14:00";"11.0";"718.5";"760.5";"38";"Wind blowing from the west-northwest";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 13:30";"10.0";"718.4";"760.5";"40";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 13:00";"10.0";"718.4";"760.5";"40";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 12:30";"9.0";"718.9";"761.2";"40";"Wind blowing from the west-northwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 12:00";"8.0";"718.8";"761.2";"46";"Wind blowing from the north-west";"9";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 11:30";"7.0";"718.6";"761.2";"46";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 11:00";"7.0";"718.6";"761.2";"46";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 10:30";"6.0";"717.8";"760.5";"49";"Wind blowing from the west-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 10:00";"6.0";"717.8";"760.5";"53";"Wind blowing from the north-west";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"01.02.2022 09:30";"4.0";"718.2";"761.2";"56";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 09:00";"1.0";"717.1";"760.5";"70";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 08:30";"0.0";"716.9";"760.5";"75";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 08:00";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 07:30";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 07:00";"-1.0";"716.0";"759.7";"80";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 06:30";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 06:00";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 05:30";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 05:00";"0.0";"716.2";"759.7";"75";"Wind blowing from the north-northwest";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"01.02.2022 04:30";"-2.0";"715.8";"759.7";"74";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"01.02.2022 04:00";"-1.0";"716.0";"759.7";"69";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"01.02.2022 03:30";"-1.0";"716.0";"759.7";"75";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"01.02.2022 03:00";"0.0";"716.2";"759.7";"69";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"01.02.2022 02:30";"1.0";"716.3";"759.7";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"01.02.2022 02:00";"0.0";"716.2";"759.7";"64";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"01.02.2022 01:30";"1.0";"716.3";"759.7";"60";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"01.02.2022 01:00";"1.0";"716.3";"759.7";"65";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"01.02.2022 00:30";"0.0";"716.2";"759.7";"69";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"01.02.2022 00:00";"0.0";"716.2";"759.7";"64";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 23:30";"1.0";"716.3";"759.7";"60";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 23:00";"0.0";"716.2";"759.7";"60";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-7.0";
"31.01.2022 22:30";"1.0";"717.1";"760.5";"60";"Wind blowing from the north";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 22:00";"1.0";"717.1";"760.5";"60";"Wind blowing from the north";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 21:30";"2.0";"717.2";"760.5";"56";"Wind blowing from the north";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 21:00";"2.0";"717.2";"760.5";"56";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 20:30";"4.0";"717.5";"760.5";"52";"Wind blowing from the north-east";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 20:00";"3.0";"716.6";"759.7";"56";"Wind blowing from the east-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 19:30";"5.0";"716.9";"759.7";"45";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 19:00";"8.0";"717.4";"759.7";"40";"Wind blowing from the north-northeast";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 18:30";"6.0";"717.1";"759.7";"42";"Wind blowing from the north-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 18:00";"8.0";"716.7";"759.0";"37";"Wind blowing from the west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 17:30";"11.0";"717.1";"759.0";"32";"Wind blowing from the west-southwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 17:00";"11.0";"717.1";"759.0";"32";"Wind blowing from the south-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 16:30";"11.0";"717.1";"759.0";"30";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 16:00";"11.0";"717.1";"759.0";"30";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 15:30";"11.0";"717.1";"759.0";"30";"Wind blowing from the north-west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 15:00";"11.0";"717.1";"759.0";"32";"variable wind direction";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 14:30";"10.0";"717.6";"759.7";"35";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 14:00";"9.0";"717.5";"759.7";"37";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 13:30";"9.0";"717.5";"759.7";"34";"Wind blowing from the west-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 13:00";"8.0";"718.1";"760.5";"43";"Wind blowing from the west-northwest";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 12:30";"8.0";"718.1";"760.5";"43";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 12:00";"6.0";"718.5";"761.2";"49";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 11:30";"5.0";"718.3";"761.2";"53";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 11:00";"5.0";"718.3";"761.2";"53";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 10:30";"3.0";"718.0";"761.2";"60";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 10:00";"2.0";"717.9";"761.2";"65";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 09:30";"2.0";"717.9";"761.2";"65";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 09:00";"1.0";"717.7";"761.2";"65";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 08:30";"1.0";"717.1";"760.5";"65";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 08:00";"1.0";"717.7";"761.2";"65";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 07:30";"1.0";"717.7";"761.2";"70";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 07:00";"1.0";"717.1";"760.5";"70";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 06:30";"1.0";"717.1";"760.5";"70";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 06:00";"1.0";"717.1";"760.5";"70";"Wind blowing from the north-west";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"31.01.2022 05:30";"1.0";"717.1";"760.5";"65";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 05:00";"1.0";"717.1";"760.5";"65";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 04:30";"2.0";"717.2";"760.5";"60";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 04:00";"2.0";"717.9";"761.2";"60";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 03:30";"2.0";"717.9";"761.2";"60";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 03:00";"2.0";"717.9";"761.2";"60";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 02:30";"3.0";"718.0";"761.2";"56";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 02:00";"3.0";"718.0";"761.2";"56";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-5.0";
"31.01.2022 01:30";"3.0";"718.0";"761.2";"52";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 01:00";"3.0";"718.0";"761.2";"52";"Wind blowing from the north-west";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 00:30";"3.0";"718.0";"761.2";"52";"Wind blowing from the north-northwest";"8";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"31.01.2022 00:00";"2.0";"717.9";"761.2";"56";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"30.01.2022 23:30";"2.0";"717.9";"761.2";"56";"Wind blowing from the north-west";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"30.01.2022 23:00";"2.0";"717.9";"761.2";"56";"Wind blowing from the north-west";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"30.01.2022 22:30";"2.0";"717.9";"761.2";"52";"Wind blowing from the north-northwest";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-7.0";
